ensembl_gene_id	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
ENSMUSG00000021613	0.286881148	0.214124805	0.475084883	1.10433666	0	0.097610797	0.722466024	0.150559677	0.22650853	0.097610797	0.150559677	0.137503524	0.495695163	0.124328135	0.286881148	0.084064265	0.150559677	0.056583528	0.084064265	0.056583528	0.028569152	0.422233001	0.464668267	0.189033824	0.124328135	0.214124805	0.310340121	0.097610797	0.321928095	0.111031312	0.432959407	0	0
ENSMUSG00000021614	0.713695815	0.526068812	1.350497247	1.560714954	2.307428525	3.423578171	1.40053793	2.153805336	1.879705766	1.49057013	1.839959587	0.831877241	0.748461233	1.944858446	1.367371066	3.224966365	1.700439718	2.381283373	1.700439718	1.778208576	2.817623258	1.59454855	1.565597176	2.163498732	2.176322773	2.23878686	2.462052319	1.948600847	2.03562391	1.799087306	2.40053793	2.121015401	3.379898164
ENSMUSG00000021615	3.847996907	3.797012978	3.384049807	3.058316496	2.014355293	2.606442228	3.276496666	3.939226578	4.133399125	3.080657663	3.722466024	3.389566812	3.64385619	3.344828497	3.46727948	3.864928972	3.412781525	2.89917563	3.23878686	3.331991778	3.173127433	3.080657663	2.99095486	3.66448284	3.767654798	3.195347598	3.232660757	3.196921734	2.887525271	3.746312766	3.557042415	3.032100843	3.066950244
ENSMUSG00000021619	4.285402219	4.263785614	3.317593505	3.809414444	3.570462931	3.209453366	3.876762491	3.107687869	3.625270489	3.217230716	3.321928095	3.35473424	3.432959407	3.042644337	3.288358562	3.94204526	3.243364426	3.23572706	3.554588852	3.608809243	3.234194723	3.463360886	3.513490746	3.621758857	3.85698569	3.279471296	3.295723025	3.654206378	3.750606505	3.504620392	3.59454855	3.168321116	2.957914599
ENSMUSG00000021620	0	0.097610797	0.963474124	0.454175893	1.201633861	0.124328135	0	0	1.189033824	0.111031312	0.443606651	0	0	0	0.111031312	0.367371066	0.263034406	0	0.111031312	0.070389328	0.097610797	0	0	0.622930351	0.411426246	0.807354922	0.613531653	0.622930351	0.23878686	0.23878686	0.298658316	0	0.839959587
ENSMUSG00000021621	3.63691458	3.672425342	3.09423607	3.361768359	4.196134881	3.282439805	2.897240426	3.016139703	2.49057013	3.283921772	3.014355293	3.957914599	4.065227623	3.711494907	3.708187236	4.253232939	4.032982417	3.715893371	4.256255873	4.155425432	3.722466024	3.548436625	3.512226887	4.556429415	4.509695842	4.158660175	4.174725988	4.216454865	4.040892431	4.909293086	3.803227036	4.302319051	4.147306699
ENSMUSG00000021622	1.339137385	1.40053793	0.555816155	0.516015147	5.501757586	1.765534746	2.173127433	3.634593268	3.100977648	2.495695163	3.12763328	0.641546029	0.933572638	2.500802053	1.89917563	1.50589093	0.35614381	0.40053793	0.757023247	0.839959587	0.782408565	3.102658131	2.839959587	2.10433666	2.160274831	2.229587923	2.333423734	0.584962501	0.97819563	3.681449265	2.673556424	0.411426246	0
ENSMUSG00000021624	0	0	0	0	0	2.140778656	1.925999419	1.560714954	0	0.084064265	0.739848103	0.084064265	0.378511623	0	0.014355293	1.269033146	0.250961574	0.411426246	0.028569152	0.201633861	0.137503524	1.007195501	0.722466024	0.214124805	0.50589093	0.014355293	0.150559677	0	0	0.084064265	0	0.214124805	0
ENSMUSG00000021629	3.785550552	3.809414444	5.408032466	5.319401167	4.961160258	5.223808659	5.407012774	5.177917792	5.610581958	4.777682717	5.182692298	5.449231201	5.478648295	5.114783447	5.007644031	4.798050515	4.794415866	4.985955755	4.839455765	4.854494418	4.935459748	5.09085343	5.017476563	5.176322773	5.035183997	5.289465631	5.267910281	5.478324711	5.456149035	5.399512924	5.496014873	5.71616783	5.75141016
ENSMUSG00000021631	0	0	0	0.367371066	0	0	0	0.189033824	0	0.321928095	0.201633861	0.454175893	0.310340121	0	0.286881148	0.22650853	0.831877241	0.275007047	1	1.13093087	0.669026766	0.475084883	0	0	0.298658316	0	0	0.35614381	0	0.464668267	0	0	0
ENSMUSG00000021635	2.472487771	2.482848283	2.780310099	2.722466024	2.956056652	2.933572638	3.176322773	2.873813198	3.548436625	2.440952198	2.944858446	3.257010618	3.593353771	3.078951341	2.941106311	3.375734539	3.718087584	3.068670811	3.892391026	3.919340082	3.15704371	2.950468414	2.974529312	3.476381688	3.626439137	3.358958826	3.374343989	3.100977648	3.005399988	3.7473874	3.498250868	3.29130886	3.349082146
ENSMUSG00000021636	0.263034406	0.201633861	0.713695815	0.50589093	1.722466024	0.516015147	1.292781749	0.887525271	0.367371066	0.464668267	0.584962501	0.5360529	0.815575429	0.475084883	0.485426827	0.86393845	2.032100843	1.859969548	2.687060688	2.565597176	2.632268215	0.98550043	0.925999419	1.659924558	1.827819025	1.070389328	1.23878686	1.275007047	1.280956314	1.500802053	0.925999419	1.5360529	1.03562391
ENSMUSG00000021638	0.584962501	0.731183242	0.910732662	1.316145742	0	0.613531653	0.807354922	1.250961574	1.220329955	0.704871964	1.03562391	0.731183242	1.169925001	1.427606173	1.269033146	0.40053793	0.275007047	0.263034406	0.22650853	0.22650853	0.070389328	1.948600847	2.09423607	0.263034406	0.263034406	0.799087306	0.704871964	0	0.526068812	0.839959587	1.35614381	0	0
ENSMUSG00000021639	4.585563498	4.384049807	4.13093087	4.573495715	4.299391206	3.895302621	3.938285792	4.336283388	4.396433531	4.168321116	4.290571851	4.193771743	4.375734539	3.720278465	3.764473551	4.433627167	5.002252452	4.966245873	5.015693807	4.974529312	4.793895883	3.770829046	3.708187236	4.742545234	4.759688488	3.752748591	3.812498225	4.618238656	4.592158002	4.264536431	3.799087306	4.329841177	4.917909074
ENSMUSG00000021640	0	0	0	0.014355293	0	0	0	0.084064265	0	0	0.028569152	0	0	0	0	0	0.014355293	0.097610797	0.042644337	0.084064265	0.028569152	0	0	0.028569152	0	0	0	0	0	0	0	0	0
ENSMUSG00000021643	4.661635602	4.656496371	2.541019153	3.092545742	3.75595577	4.462706751	3.314696526	3.666756592	3.889473543	3.61117238	3.710393192	4.053111336	3.798050515	3.63691458	3.61117238	4.61117238	4.430285273	3.878725341	5.209063395	5.310340121	4.496334513	3.59812696	4.042644337	5.01346226	5.271276259	4.974070367	4.934988202	3.841973119	3.98458935	5.847996907	4.753283616	4.380590934	4.316869805
ENSMUSG00000021645	4.117695043	4.044394119	3.465974465	3.56193706	3.991861931	2.881664619	3	3.337711092	3.544732656	3.538538164	3.443606651	5.169524197	5.142004916	4.274261661	4.018812186	4.14974712	5.434294618	5.271649772	5.411426246	5.440620048	5.157852169	3.112700133	3.080657663	4.471837762	4.671859468	4.032100843	4.04701482	4.189033824	4.232660757	4.465321514	3.468583317	4.207111961	4.198494154
ENSMUSG00000021646	3.764473551	3.770829046	4.365972428	4.607626221	3.854993017	3.593353771	3.641546029	3.200064862	3.683696454	4.566815154	4.023255352	3.639232163	3.973611276	3.554588852	3.936402378	4.175524601	3.999098034	4.084064265	4.269781238	4.205548911	4.102658131	3.279471296	3.340562269	4.453517579	4.339850003	3.982765463	4.040892431	4.432291338	4.378511623	3.624100895	3.969012308	4.311793718	4.211790976
ENSMUSG00000021647	0.545968369	0.432959407	0	0	0	0	0.23878686	0	0	0.176322773	0.084064265	0	0	0.084064265	0.028569152	0.35614381	0.028569152	0.042644337	0	0.028569152	0.150559677	0	0	0	0	0	0	0	0	0	0.163498732	0.731183242	0
ENSMUSG00000021650	4.262282806	4.280213996	4.479618608	4.332707934	3.475084883	3.763411574	3.94016675	4.015247774	4.430954271	4.093391153	4.172327492	4.508428653	4.719731057	3.676944359	3.787641414	5.077670274	5.646450706	5.526694846	5.423241996	5.492494152	5.428946345	3.785550552	3.891419187	4.736604875	4.911691582	4.294988268	4.211012193	4.473786912	4.551516018	4.374343989	4.315421316	4.09085343	4.070389328
ENSMUSG00000021660	9.319897877	9.264372223	7.420465559	7.215872703	8.525403353	7.562547724	7.460824458	7.585112774	7.810700154	7.922197848	7.796299238	8.742545234	8.491291939	8.347355614	8.12287975	8.543070498	8.915461146	8.623442581	8.974041678	9.010919671	8.678459296	7.271743136	7.333244817	8.451334766	8.460947291	8.037931255	7.971256136	7.926533212	7.886306263	8.893938543	7.783849492	8.032431496	8.033202726
ENSMUSG00000021661	3.124328135	2.87774425	2.875780063	2.316145742	2.769771739	2.891419187	2.625270489	2.627606838	3.046141782	2.59454855	2.735522177	2.769771739	2.843983844	2.759155834	2.889473543	2.691534165	3	1.948600847	2.933572638	3.016139703	2.3950628	3.198494154	3.255500733	3.681449265	3.809414444	3.203201156	3.378511623	2.673556424	2.121015401	3.269033146	3.485426827	2.214124805	2.269033146
ENSMUSG00000021662	2.5360529	2.46727948	3.524815928	3.751677946	1.469885976	3.308885057	3.124328135	2.121015401	1.35614381	1.851998837	1.847996907	1.778208576	2.15704371	2.657640005	2.669026766	1.469885976	1.310340121	1.565597176	0.807354922	0.807354922	1.10433666	1.974529312	1.90303827	0.50589093	0.545968369	2.017921908	1.989139007	1.111031312	1.944858446	1.669026766	2.432959407	1.163498732	0.622930351
ENSMUSG00000021665	6.648177796	6.560103513	5.521992956	5.674969031	5.015693807	6.535897429	6.305788167	6.768051961	6.41379715	6.150559677	6.505414609	5.425257872	5.56924803	6.015693807	6.203005338	7.089053172	5.306699707	4.865423978	4.912649865	4.890933022	4.354028938	6.625708843	6.621465834	5.969933275	5.897482468	5.14363831	5.066950244	4.568640195	4.95373085	5.618825953	5.614415387	4.462706751	4.980482356
ENSMUSG00000021666	1.250961574	1.469885976	2.687060688	2.801158656	2.173127433	2.384049807	2.650764559	2.580145484	2.989139007	2.548436625	2.702657543	3.040892431	2.97819563	2.344828497	2.350497247	2.883620816	4.185073638	3.983677695	4.406672716	4.371558863	4.177917792	2.613531653	2.321928095	3.451540833	3.112700133	2.682573297	2.63691458	2.910732662	3.181102551	3.008988783	2.924099886	2.724650272	3.03562391
ENSMUSG00000021668	0.632268215	0.678071905	2.440952198	2.655351829	1.713695815	2.680324357	2.56315813	1.963474124	2.169925001	1.485426827	1.851998837	2.049630768	2.049630768	1.773996325	1.875780063	1.521050737	1.843983844	1.646162657	2.014355293	2.007195501	1.531069493	2.111031312	2.053111336	1.937344392	1.922197848	2.15704371	2.269033146	2.207892852	2.207892852	1.339137385	1.891419187	2.424922088	2.570462931
ENSMUSG00000021669	1.50589093	1.454175893	2.811471031	2.513490746	3.003602237	2.185866545	2.560714954	2.289834465	2.321928095	2.053111336	2.217230716	2.176322773	2.344828497	2.192194165	2.10433666	2.748461233	2.22342255	2.565597176	2.017921908	2.03562391	2.589763487	1.815575429	1.959770155	1.956056652	2.185866545	2.560714954	2.533563348	2.704871964	2.944858446	2.195347598	2.295723025	3.232660757	3.793895883
ENSMUSG00000021670	2.794935663	2.786596362	5.627023106	4.634012356	4.820689561	4.522934561	4.053980168	3.759155834	4.207892852	4.19061486	4.040892431	5.494735605	5.443938115	4.481557281	4.463360886	3.418189948	4.341274184	4.245647774	4.37086174	4.378511623	3.905928478	4.383358695	4.368768349	3.665620164	3.599317794	4.988230223	4.864928972	4.510329019	5.06307145	3.763411574	4.177120503	4.284662185	3.958842675
ENSMUSG00000021671	2.114367025	1.827819025	3.089159132	2.819668183	2.22650853	2.632268215	2.321928095	2.757023247	3.056583528	2.49057013	2.748461233	3.486714373	3.378511623	2.865918815	2.908812908	2.726831217	3.343407822	3.399171094	3.61117238	3.608809243	3.294253136	2.50589093	2.498250868	3.260025656	3.221877081	3.426264755	3.401903472	3.122672719	3.163498732	3.27351589	3.012568674	3.418189948	2.901108243
ENSMUSG00000021675	0.056583528	0.056583528	0.042644337	0	0	0.925999419	0.028569152	0.137503524	0	0.084064265	0.084064265	0	0.070389328	0.150559677	0.084064265	0.344828497	0.124328135	0.042644337	0.014355293	0.014355293	0.176322773	0.23878686	0.214124805	0.042644337	0.137503524	0	0	0.042644337	0.111031312	0.014355293	0.111031312	0.298658316	0
ENSMUSG00000021676	3.09423607	2.9800253	4.560714954	4.694880193	3.580145484	2.773996325	2.933572638	1.922197848	3.372952098	3.555816155	3.142413438	3.367371066	3.240314329	4.270528942	4.032100843	2.929790998	2.032100843	2.430285273	1.769771739	1.773996325	1.726831217	1.815575429	1.786596362	2.553360503	2.518535139	3.714795011	3.676944359	4.196921734	4.372952098	3.298658316	2.983677695	3.851998837	3.913607512
ENSMUSG00000021678	0.189033824	0.124328135	0.137503524	0.333423734	0.485426827	0.565597176	0.367371066	2.500802053	0	0.799087306	1.516015147	0.432959407	0.321928095	0.214124805	0.298658316	0.687060688	0.516015147	1.014355293	0.40053793	0.321928095	0.704871964	1.378511623	1.40599236	0.124328135	0.163498732	0.333423734	0.454175893	0.214124805	0.263034406	0.150559677	0.286881148	0.22650853	0
ENSMUSG00000021679	0	0	0	0	0	0	0	0.124328135	0	0	0.042644337	0	0	0	0	0	0	0.163498732	0	0	0	0.250961574	0.321928095	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021680	0	0	0	0	0	0	0	0.056583528	0	0	0.014355293	0.111031312	0.028569152	0	0	0.367371066	0.411426246	0.604071324	0.632268215	0.59454855	0.475084883	0	0	0.659924558	0.847996907	0	0	0	0	0.263034406	0	0.042644337	0
ENSMUSG00000021681	3.021479727	3.016139703	4.69543711	4.714795011	4.747924416	3.838951767	4.467931546	4.447579197	3.550900665	3.953265239	4.060047384	4.132576843	4.362469889	4.263034406	4.185073638	4.246408087	2.974529312	3.894332742	2.867896464	2.879705766	4	4.706530553	4.754353072	3.595742339	3.580145484	4.628773595	4.585563498	4.992315252	4.909293086	4.651912745	4.173127433	4.87774425	4.703765179
ENSMUSG00000021684	1.207892852	1.454175893	2.680324357	2.214124805	0.871843649	2.283921772	2.260025656	1.765534746	1.150559677	1.182692298	1.344828497	1.981852653	1.673556424	0.948600847	1.422233001	1.049630768	0.650764559	0.713695815	0.35614381	0.411426246	0.367371066	2.372952098	2.411426246	1.485426827	0.584962501	2.319039816	2.056583528	0.895302621	1.459431619	1.232660757	2.718087584	0.163498732	0
ENSMUSG00000021685	0	0.070389328	0	0.056583528	0.263034406	0	0	0.014355293	0	0.042644337	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021686	2.275007047	2.250961574	4.625270489	4.49441561	4.044394119	4.555816155	4.326968712	3.666756592	4.275007047	3.6622055	3.852997588	4.099295204	3.884597921	3.698218478	3.797012978	4.04701482	3.907852072	3.754887502	4.115199749	4.106850796	4.06091205	4.177120503	4.14404637	4.306699707	4.234961095	4.421559945	4.402585758	4.43496176	4.545968369	3.965322548	4.458119481	4.420886575	4.74899785
ENSMUSG00000021687	2.704871964	2.72900887	4.438292852	4.388189537	4.306699707	4.369466484	4.553974808	4.421559945	4.956056652	3.615887074	4.275007047	3.914564523	4.044394119	3.947666157	4.266786541	3.415488271	3.411426246	2.916476644	3.767654798	3.721372659	3.150559677	4.624685811	4.63691458	4.017031081	4.078951341	4.131754091	4.169925001	3.968090752	4.145677455	3.852997588	4.537917249	4.241077458	4.21023299
ENSMUSG00000021690	1.718087584	1.622930351	3.495695163	3.786596362	2.841973119	2.606442228	3.218781168	1.333423734	2.229587923	2.084064265	1.929790998	1.782408565	1.875780063	2.153805336	2	2.324810603	0.731183242	1.739848103	0.678071905	0.678071905	1.773996325	1.049630768	1.014355293	1.063502942	1.169925001	1.996388746	2	3.521050737	3.87774425	1.963474124	2.887525271	3.572889668	4.177120503
ENSMUSG00000021692	4.187451054	4.088311236	4.034743949	3.879705766	4.503984704	3.775050541	3.687060688	3.206330648	4.181897643	3.59454855	3.675815931	4.572889668	4.072963272	3.812498225	3.753818443	3.448900951	4.473137488	4.268284667	4.074676686	4.0721058	3.746312766	3.145677455	3.137503524	3.634593268	3.639232163	3.59812696	3.504620392	4.146492307	4.200849575	4.296457407	3.560714954	4.224194664	4.294253136
ENSMUSG00000021693	2.13422094	2.182692298	1.280956314	1.66448284	2.443606651	2.021479727	1.695993813	1.269033146	2.23572706	1.914564523	1.831877241	1.956056652	1.459431619	1.773996325	1.786596362	2.416839742	1.765534746	1.937344392	1.432959407	1.464668267	1.974529312	1.321928095	1.269033146	2.063502942	1.521050737	1.560714954	1.655351829	1.887525271	1.599317794	2.09423607	1.794935663	2.066950244	2.531069493
ENSMUSG00000021694	2.389566812	2.313245852	2.477677328	2.003602237	3.752748591	1.765534746	1.459431619	2.153805336	2.673556424	1.748461233	2.166715445	3.109360559	2.959770155	3.129283017	2.700439718	2.526068812	3.229587923	3.23572706	2.887525271	2.948600847	2.965322548	1.655351829	1.782408565	3.100977648	3.017921908	3.044394119	3.125981654	3.329123596	2.981852653	4.048759312	2.780310099	3.43162296	2.56315813
ENSMUSG00000021696	0.963474124	0.86393845	0.604071324	0.50589093	1.691534165	0.411426246	1.042644337	1.250961574	0.704871964	0.298658316	0.782408565	0.344828497	0.475084883	1.280956314	1.169925001	0.321928095	0.263034406	0.367371066	0.321928095	0.367371066	0.214124805	1.084064265	1.077242999	0.310340121	0.378511623	0.411426246	0.344828497	0.150559677	0.201633861	0.250961574	0.137503524	0.344828497	1
ENSMUSG00000021697	0.150559677	0.084064265	0	1.014355293	0.831877241	0	0.378511623	0.23878686	0.111031312	0.275007047	0.214124805	1.704871964	1.304511042	0	0.028569152	1.176322773	2.422233001	2.201633861	2.198494154	2.301587647	2.358958826	0.40053793	0.367371066	1.555816155	1.304511042	1.195347598	1.263034406	0.871843649	0.678071905	1.875780063	1.195347598	1.516015147	2.232660757
ENSMUSG00000021699	3.264536431	3.087462841	5.387500406	5.536985376	6.381975479	3.459431619	2.765534746	2.014355293	5.326249701	4.032100843	4.199279721	4.433627167	4.314696526	5.668459557	5.151371776	5.462379572	3.176322773	3.331991778	3.486714373	3.440952198	3.292781749	2.185866545	2.060047384	4.96208625	4.92552477	5.304511042	5.301221805	6.253989266	6.232852592	5.0725346	3.422233001	6.290940402	6.610434315
ENSMUSG00000021700	0.014355293	0.014355293	0	0.056583528	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0.042644337	0.042644337	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0
ENSMUSG00000021701	6.067595697	6.090430042	6.480103521	6.976707312	7.206819018	6.733489926	7.330199833	6.514437914	7.778865631	6.792334806	7.055065473	7.719936359	7.428276414	7.908392621	7.664767255	6.651769271	7.222843193	6.990274183	7.01936833	7.003264909	6.600210274	6.48703608	6.452858965	6.898571158	6.848247353	6.574101508	6.630958725	6.329841177	6.491051376	6.499845887	6.304328503	6.468583317	6.773600795
ENSMUSG00000021702	8.641509903	8.625891451	7.024918018	7.922316799	0.432959407	9.516172776	9.945868096	9.739797483	9.473218682	10.74664868	10.20964831	11.23126919	11.20993459	8.512937943	9.260096245	7.144250356	7.948191995	8.137605984	8.53496425	8.470577536	8.834091759	10.96653429	10.88138932	9.327395455	9.264020286	8.426558297	8.485386573	6.411256746	8.569969501	9.449086726	10.10148988	6.867525861	6.957102042
ENSMUSG00000021703	1.682573297	1.659924558	5.789990019	6.045268215	4.680886921	3.994579724	3.89917563	2.003602237	3.237257771	3.760220946	3.23572706	5.582254908	4.750606505	4.829342194	4.730639956	3.187451054	3.165107985	2.983677695	3.959770155	3.901108243	3.378511623	3.552131108	3.423578171	4.780310099	4.748461233	5.707359132	5.737957106	6.06995989	5.940871478	3.738767837	4.351204277	5.161081482	4.709842019
ENSMUSG00000021704	0.485426827	0.475084883	0.201633861	0.23878686	0.613531653	0.201633861	0.176322773	0.485426827	0.35614381	0.286881148	0.378511623	0.22650853	0.286881148	0.028569152	0.137503524	0.432959407	0.150559677	0.389566812	0.263034406	0.189033824	0.250961574	0.111031312	0.111031312	0.111031312	0.189033824	0.516015147	0.50589093	0.411426246	0.286881148	0.475084883	0.422233001	0.604071324	0.137503524
ENSMUSG00000021706	1.189033824	1.028569152	3.173127433	2.871843649	2.217230716	2.763411574	2.304511042	1.807354922	1.726831217	1.879705766	1.790772038	1.782408565	2.049630768	1.827819025	1.86393845	1.933572638	1.89917563	1.650764559	2.336283388	2.269033146	1.803227036	2.03562391	2.042644337	2.280956314	2.378511623	3.065227623	2.95419631	3.559491813	3.263034406	1.641546029	2.03562391	1.996388746	1.974529312
